Site_number,time,Ensemble,Accoustic_Frequency_kHz,Transducer_radius_m,Beam_angle_degrees,Beam_aspect_ratio,Number_of_Cells,Bin_Size_m,Blanking_distance_m,Instrument_serial_number,CPU_serial_number,Ambient_Noise_Level_Beam_1_Counts,Ambient_Noise_Level_Beam_2_Counts,Distance_to_Bin_1_mid_point_m,Speed_of_sound_m_per_s,Temperature_degC,Pressure_dbar,Distance_to_surface_m,Power_supply_voltage
120001A,10-Mar-2000 07:00:00,5032,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.926181,15,0.64399017,0.64399017,12
120001A,10-Mar-2000 08:00:00,5041,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.925903,15,0.633085926,0.633085926,12
120001A,10-Mar-2000 09:00:00,5050,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.925658,15,0.623469413,0.623469413,12
120001A,10-Mar-2000 10:00:00,5059,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.925445,15,0.615086465,0.615086465,12
120001A,10-Mar-2000 11:00:00,5068,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.925181,15,0.604720389,0.604720389,12
120001A,10-Mar-2000 12:00:00,5077,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.924855,15,0.59190698,0.59190698,12
120001A,10-Mar-2000 13:00:00,5086,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.924566,15,0.580552358,0.580552358,12
120001A,10-Mar-2000 14:00:00,5095,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.924344,15,0.571834062,0.571834062,12
120001A,10-Mar-2000 15:00:00,5104,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.924132,15,0.563498621,0.563498621,12
120001A,10-Mar-2000 16:00:00,5113,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.923925,15,0.555363272,0.555363272,12
120001A,10-Mar-2000 17:00:00,5122,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.923746,15,0.548354121,0.548354121,12
120001A,10-Mar-2000 18:00:00,5131,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.923603,15,0.542710447,0.542710447,12
120001A,10-Mar-2000 19:00:00,5140,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.923454,15,0.536880752,0.536880752,12
120001A,10-Mar-2000 20:00:00,5149,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.923293,15,0.53052084,0.53052084,12
120001A,10-Mar-2000 21:00:00,5158,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.92312,15,0.5237544,0.5237544,12
120001A,10-Mar-2000 22:00:00,5167,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.922924,15,0.516037715,0.516037715,12
120001A,10-Mar-2000 23:00:00,5176,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.922706,15,0.507458505,0.507458505,12
120001A,11-Mar-2000 00:00:00,5185,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.922489,15,0.498969204,0.498969204,12
120001A,11-Mar-2000 01:00:00,5194,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.922267,15,0.490232843,0.490232843,12
120001A,11-Mar-2000 02:00:00,5203,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.922043,15,0.481409984,0.481409984,12
120001A,11-Mar-2000 03:00:00,5212,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.921863,15,0.474346529,0.474346529,12
120001A,11-Mar-2000 04:00:00,5221,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.921711,15,0.468400922,0.468400922,12
120001A,11-Mar-2000 05:00:00,5230,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.921557,15,0.462325393,0.462325393,12
120001A,11-Mar-2000 06:00:00,5239,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.921395,15,0.45597802,0.45597802,12
120001A,11-Mar-2000 07:00:00,5248,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.921231,15,0.449508818,0.449508818,12
120001A,11-Mar-2000 08:00:00,5257,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.921066,15,0.443024136,0.443024136,12
120001A,11-Mar-2000 09:00:00,5266,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.920892,15,0.436210424,0.436210424,12
120001A,11-Mar-2000 10:00:00,5275,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.920657,15,0.426960147,0.426960147,12
120001A,11-Mar-2000 11:00:00,5284,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.920329,15,0.414085378,0.414085378,12
120001A,11-Mar-2000 12:00:00,5293,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.919986,15,0.400596834,0.400596834,12
120001A,11-Mar-2000 13:00:00,5302,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.919642,15,0.387083161,0.387083161,12
120001A,11-Mar-2000 14:00:00,5311,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.919313,15,0.37415545,0.37415545,12
120001A,11-Mar-2000 15:00:00,5320,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.919023,15,0.36275869,0.36275869,12
120001A,11-Mar-2000 16:00:00,5329,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.918768,15,0.352751934,0.352751934,12
120001A,11-Mar-2000 17:00:00,5338,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.918556,15,0.344433175,0.344433175,12
120001A,11-Mar-2000 18:00:00,5347,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.918484,15,0.341583232,0.341583232,12
120001A,11-Mar-2000 19:00:00,5356,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.918396,15,0.338151351,0.338151351,12
120001A,11-Mar-2000 20:00:00,5365,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.918226,15,0.331473955,0.331473955,12
120001A,11-Mar-2000 21:00:00,5374,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.918077,15,0.325596118,0.325596118,12
120001A,11-Mar-2000 22:00:00,5383,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917941,15,0.32024456,0.32024456,12
120001A,11-Mar-2000 23:00:00,5392,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917838,15,0.316203622,0.316203622,12
120001A,12-Mar-2000 00:00:00,5401,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917807,15,0.314986215,0.314986215,12
120001A,12-Mar-2000 01:00:00,5410,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917733,15,0.312069386,0.312069386,12
120001A,12-Mar-2000 02:00:00,5419,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.91764,15,0.308415461,0.308415461,12
120001A,12-Mar-2000 03:00:00,5428,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917546,15,0.304756179,0.304756179,12
120001A,12-Mar-2000 04:00:00,5437,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917445,15,0.300760076,0.300760076,12
120001A,12-Mar-2000 05:00:00,5446,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917363,15,0.297540071,0.297540071,12
120001A,12-Mar-2000 06:00:00,5455,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917226,15,0.292183234,0.292183234,12
120001A,12-Mar-2000 07:00:00,5464,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.917069,15,0.285993689,0.285993689,12
120001A,12-Mar-2000 08:00:00,5473,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.916898,15,0.279290661,0.279290661,12
120001A,12-Mar-2000 09:00:00,5482,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.916727,15,0.272569337,0.272569337,12
120001A,12-Mar-2000 10:00:00,5491,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.916556,15,0.265829565,0.265829565,12
120001A,12-Mar-2000 11:00:00,5500,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.916367,15,0.258436142,0.258436142,12
120001A,12-Mar-2000 12:00:00,5509,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.916045,15,0.245785813,0.245785813,12
120001A,12-Mar-2000 13:00:00,5518,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.915671,15,0.231060742,0.231060742,12
120001A,12-Mar-2000 14:00:00,5527,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.915494,15,0.224119979,0.224119979,12
120001A,12-Mar-2000 15:00:00,5536,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.915285,15,0.215896769,0.215896769,12
120001A,12-Mar-2000 16:00:00,5545,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.914944,15,0.202519253,0.202519253,12
120001A,12-Mar-2000 17:00:00,5554,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.914538,15,0.186554444,0.186554444,12
120001A,12-Mar-2000 18:00:00,5563,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.914255,15,0.175423272,0.175423272,12
120001A,12-Mar-2000 19:00:00,5572,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.914046,15,0.167244731,0.167244731,12
120001A,12-Mar-2000 20:00:00,5581,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.91383,15,0.158726468,0.158726468,12
120001A,12-Mar-2000 21:00:00,5590,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.913599,15,0.149672524,0.149672524,12
120001A,12-Mar-2000 22:00:00,5599,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.913375,15,0.140863019,0.140863019,12
120001A,12-Mar-2000 23:00:00,5608,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.9132,15,0.133972376,0.133972376,12
120001A,13-Mar-2000 00:00:00,5617,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.913043,15,0.127822746,0.127822746,12
120001A,13-Mar-2000 01:00:00,5626,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.912808,15,0.118584907,0.118584907,12
120001A,13-Mar-2000 02:00:00,5635,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.912549,15,0.108401975,0.108401975,12
120001A,13-Mar-2000 03:00:00,5644,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.912353,15,0.100713279,0.100713279,12
120001A,13-Mar-2000 04:00:00,5653,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.912195,15,0.09449455,0.09449455,12
120001A,13-Mar-2000 05:00:00,5662,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.912036,15,0.088258186,0.088258186,12
120001A,13-Mar-2000 06:00:00,5671,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.911878,15,0.082033304,0.082033304,12
120001A,13-Mar-2000 07:00:00,5680,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.911722,15,0.075927664,0.075927664,12
120001A,13-Mar-2000 08:00:00,5689,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.911571,15,0.069973077,0.069973077,12
120001A,13-Mar-2000 09:00:00,5698,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.911421,15,0.064074952,0.064074952,12
120001A,13-Mar-2000 10:00:00,5707,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.911271,15,0.05819718,0.05819718,12
120001A,13-Mar-2000 11:00:00,5716,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.911121,15,0.052303266,0.052303266,12
120001A,13-Mar-2000 12:00:00,5725,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.910971,15,0.046393055,0.046393055,12
120001A,13-Mar-2000 13:00:00,5734,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.91082,15,0.04046639,0.04046639,12
120001A,13-Mar-2000 14:00:00,5743,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.910668,15,0.03452311,0.03452311,12
120001A,13-Mar-2000 15:00:00,5752,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.910493,15,0.027613023,0.027613023,12
120001A,13-Mar-2000 16:00:00,5761,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.910213,15,0.016645119,0.016645119,12
120001A,13-Mar-2000 17:00:00,5770,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90995,15,0.006307408,0.006307408,12
120001A,13-Mar-2000 18:00:00,5779,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.909828,15,0.001510205,0.001510205,12
120001A,13-Mar-2000 19:00:00,5788,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,13-Mar-2000 20:00:00,5797,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,13-Mar-2000 21:00:00,5806,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,13-Mar-2000 22:00:00,5815,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,13-Mar-2000 23:00:00,5824,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 00:00:00,5833,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 01:00:00,5842,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 02:00:00,5851,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 03:00:00,5860,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 04:00:00,5869,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 05:00:00,5878,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 06:00:00,5887,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 07:00:00,5896,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 08:00:00,5905,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 09:00:00,5914,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 10:00:00,5923,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 11:00:00,5932,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 12:00:00,5941,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 13:00:00,5950,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 14:00:00,5959,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 15:00:00,5968,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 16:00:00,5977,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 17:00:00,5986,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 18:00:00,5995,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 19:00:00,6004,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 20:00:00,6013,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 21:00:00,6022,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 22:00:00,6031,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,14-Mar-2000 23:00:00,6040,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 00:00:00,6049,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 01:00:00,6058,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 02:00:00,6067,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 03:00:00,6076,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 04:00:00,6085,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 05:00:00,6094,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 06:00:00,6103,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 07:00:00,6112,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 08:00:00,6121,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 09:00:00,6130,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 10:00:00,6139,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 11:00:00,6148,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 12:00:00,6157,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 13:00:00,6166,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 14:00:00,6175,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 15:00:00,6184,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 16:00:00,6193,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 17:00:00,6202,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 18:00:00,6211,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 19:00:00,6220,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 20:00:00,6229,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 21:00:00,6238,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 22:00:00,6247,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,15-Mar-2000 23:00:00,6256,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
120001A,16-Mar-2000 00:00:00,6265,1200,0.026084237,20,24,128,0.2,0.2,an_alpha_numeric_string,an_alpha_numeric_string,40,40,0.3,1465.90979,15,0,0,12
